,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
78,gp:AOqpTOEjqGgTi2PinEvt6SbvOEFe-R72-5pdW__AqKGWftwjjzfVprE7k-A7QJ7eanJiXjyFYIUYHq4ovy76Eg,Amit Gupta,https://play-lh.googleusercontent.com/a-/AOh14GgYNZeNilpwzCMXTUHtEEPfRQBPduI6I-50uZ1Wpg,"Far from perfect. Many bugs, biggest being that TL isn't sorted in the latest first order. But I'm willing to ride along on the bumpy road ahead. We need a fair and unbiased homegrown SM platform for Indian democracy. Twitter and Facebook have become ideological and political warfare tools controlled by CIA and communist China. It's critical that this app achieves standard user-friendliness and becomes hackproof before LS2024. Support this app for sake of Mother India. #AtmanirbharBharat",5,15,0.93.6,2021-09-02 21:38:32,,
79,gp:AOqpTOEq2Ns53ODQemIv9e4kicz-fOleP21m2ylZKjf26GfcWJRSFgKHEiodEwRjsfFCo3XR8uvZEYKwFo3kwg,Pankaj Dhapola,https://play-lh.googleusercontent.com/a-/AOh14GgP-VUJQGhBELLWXWSG2H6MYXBmZC1X1TgoZndE8Q,"Compare to all other app in same genre, I liked the color scheme. Although require more improvement. Whenever I tap on notification, all I see is something went wrong.",5,11,0.91.3,2021-07-08 12:06:24,"Hello! Please accept our apology for not meeting up with your expectations. While we are gonna have many features released soon, we request you to be patient and bear with us for some time. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-07-02 18:33:44
80,gp:AOqpTOHYUSQ8CC65STqtgKJ-GUOS5KE67qKfk1o2JMal8OWMCjzqbdolRiiknSIPdjeh9l7ScBcZGj70CrwK0Q,raj patel,https://play-lh.googleusercontent.com/a-/AOh14GiFGr1zks9s-jAARMZkh7fJI91sdc90aR_AJw7LLA,"A very brave effort to start with, it gets better with every update but still ping way to go. You can still feel the stiffness while going through the feeds.",5,6,0.93.5,2021-08-30 11:30:06,,
81,gp:AOqpTOHs-A8TP8_HPnSyroKUK5Z1i9ytvBEf17z3GyUVxHASes6Er-P510Pjs55jAfKdzzfneHM755RdWoEaXA,Ashutosh Pattanaik,https://play-lh.googleusercontent.com/a-/AOh14GjIfewYzZnWBg0xFrChyUy-7cawROxIDeBMiyprqw,It's a good try definitely gonna use it but the things I don't like iss the interface is quite cartoonish and the colour theme also is very yellowish. The graphics needs some work. Also the fonts aren't too big but it appears big due to some reason.,3,155,0.90.0,2021-06-14 14:35:02,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏

-Your Friends at Koo",2021-07-29 16:12:48
82,gp:AOqpTOHbwqCXVLTwOqxi1TYLZwPM8lqIiBjsyQqGtm42K2seFsqiU4TAJhJwCXEqtfoqenOYL-YvVX2Gh_VdHQ,Rishabh Mehta,https://play-lh.googleusercontent.com/a/AATXAJwvl0sZ7nfxFXivsYOdIL1Bwwd6DMaY36vtKW2Lcw=mo,"Logging out everytime, have to relogin again and again, also UI is a bit clumsy, should make it smoother. Help me with the logout problem I will definitely change the rating to 5 stars.",5,21,0.91.6,2021-07-17 19:58:07,"Dear Rishabh thank you so much for the feedback. We have observed a sudden spike in our user's intake and that might have caused this issue. This is a side case and should not affect many users. Request you to uninstall it and reinstall and it should work fine. Our team is working to improving our app everyday, encourage us with 5-star ratings 🙏🏻",2021-07-12 22:34:18
83,gp:AOqpTOG9bnYznlGHX06saLDa5ozsT3UF_A4_BIHpFAVKYAmaDVAgGh4TP2zmtdQPLsSY9DHMVZx-5myOtnU_5A,Sagar Ajgaonkar,https://play-lh.googleusercontent.com/a-/AOh14Giv3XcpQtRx1gF5c61Hz-z5lI1nzhVueW1zD58ivw,It's good but when I get notification I hit the like button but it open the app insted it should get liked in the notification bar itself So please update it.,4,2,0.93.6,2021-09-16 13:29:07,"Hey Sagar, thank you for rating Koo. We believe getting a koo/comment liked from notification bar itself and not open the app would create a better experience. We will escalate this to our product team. We request your patience until then. Do rate us 5 stars if you're enjoying the app. ~ Your friend.",2021-09-16 13:45:29
84,gp:AOqpTOGHZteZud-FvlhAOU-ZihcBNZRJjjWP0KP21Auf5Xwa4hJoFmoku52nOTExvGZZKvta6j1ux8D6gmo07Q,Indore Data,https://play-lh.googleusercontent.com/a/AATXAJwfpyLD6eOryfJy-1qxAaUZ43270weMZuQxo0SL=mo,Koo app developer I will recommend some bugs When playing any video- My android phone gets screen off after 2 min of default screen off Even if I am playing any Koo video,5,2,0.93.6,2021-09-21 11:09:23,"Hey, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-09-21 11:58:39
85,gp:AOqpTOHcXXyp084VytnKt54IiCX_yBiNpMNu7_S4z1KBJ6hoG9V7uyMbcRCeysjpmOk4Lbly7DZOSUSP2KNlFw,Ashim Borah,https://play-lh.googleusercontent.com/a-/AOh14GiKxTFNR_X6hs6z4wCoKl_7XrJzYXLi22mqYIeeDA,"First of all installed Koo,after knowing that its interface has been made available in Assamese laguage,but very sorry to inform that translation is too poor. So in future try in some well versed Assamese popular translator.",3,4,0.90.0,2021-06-22 21:14:49,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏

-Your Friends at Koo",2021-07-29 16:12:04
86,gp:AOqpTOGXu0Wkw6t192oME979r7tHfq2ZK8c6O9ugHbDmCUma4Hnuep1i8lvWXWRghPgCPMTGy5Aj9dTtktZE8Q,Pratiksha Gore,https://play-lh.googleusercontent.com/a-/AOh14GimaT4nJM0JqPFI7D8z9NkGUuSitPpVk2KTeMYqaw,"There are issues with this app! I does not allow to login into an existing account and keeps on creating new account! This is ridiculous, I cannot access my account!!!! Hope you can do something about it!!!",2,13,0.93.1,2021-08-16 23:43:35,"Dear User, We are sorry for the experience. Please send us a screenshot or recording of the issue. WhatsApp us on 97608-35380. We will try to solve your concern in the best possible way. Once we have provided you with the resolution, rate us 5 stars to encourage our team.",2021-08-17 13:41:38
87,gp:AOqpTOHgWNZNLhuyGC8Ti2WoKBi4HWcBae7W-kpvfjzMztzyaN1NSSNBM8slSq5qdeMCHixaK6f6aZVwpMKLLQ,Neeraj Sharma,https://play-lh.googleusercontent.com/a-/AOh14GgjNel-t_Ia-Sqi0PtpRhI4t4U2yGfRJH2A0_Qyzg,I have a suggestion.. see if it is feasible..you should utilize the free or the blank space on left size of each and every post.it will make the text box / picture box broader and beautiful...Jai hind.. proud of you guys...,5,9,0.93.5,2021-08-31 21:48:51,,
88,gp:AOqpTOHM5FAvtjiAlXUwepVcyL7JX2k3ntldxwm9vkObE-Z6jTHVH1QIqmXnOEIJjxAno7JkvjuPHYB5_K79tQ,Sandhya Asok,https://play-lh.googleusercontent.com/a-/AOh14GiBSWU10uE_uvav_Wv5r43hxQg0Fs20qLgg4Ii3,Really interesting app but after uploading pic I had to write something otherwise it won't upload... This is problem 😠 as in busy time we don't write just upload the pic ...some make it according user-friendly uploads rest all is ok ......,5,11,0.90.0,2021-06-17 08:21:11,,
89,gp:AOqpTOEyOxasWglb3R1sMLubv5fI3er_KADafZkRzmbfoSUkmZDoMZubACqYHiaBU-ZOQiM4nQuHQNTuoHnGIw,Rohtas Sukhralia,https://play-lh.googleusercontent.com/a-/AOh14GiQh78T4MQ4ix13oktRWLHHVIy8CQZOiw8-3FxMdA,"This app is used only best conversation which are useful ,directioner or how evaluate of each thoughts to appericiate about theirs self employment ,education,etc.So that there are no againstivity among all the casts by which our country become progressive/developed in this competitive age. lt is the best app.of all over the world.",5,7,0.93.6,2021-09-14 12:21:10,"Hey Rohtas, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-09-14 13:10:03
90,gp:AOqpTOF0d9Q-suHNij6Tx0v1grRZxfmFsYyjm8NGvX7IJEDEG2mbo9blURwEW-1lWQjMPppJ1czjtTDOAab_YA,Santosh Gada,https://play-lh.googleusercontent.com/a-/AOh14Gi4SqpTFhvhmKRW_FSa5dx9N6PJXAVsFZAr94tq_g,Image saving option not available. Good to know. Now image can be downloaded. Issues resolved. Doing slowly and steadily progressing. Happy to use,5,7,0.90.0,2021-06-16 21:30:56,,
91,gp:AOqpTOHjV1-JWMXPQ9xIlJGc8qLd8oB8jGE2ZzcoZpI3JAXDXbf3vou1hvX68_q7sPUAVMOgU12VJUErE7erOQ,Sachin Saraswat,https://play-lh.googleusercontent.com/a-/AOh14GgDwDv58VvoMqfAQA5kAogTo8bU0tHErxrSqFUU5w,Still need to do more on user interface. User experience needs to be perfect . But UI need to be still more comfy. Rest everything is good.,4,1,0.90.0,2021-06-25 16:11:05,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏 -Your Friends at Koo",2021-07-29 13:27:09
92,gp:AOqpTOFlo3b2wnM4VYVg-_KIPMBN3WskRTmQC3b87dyxoJ-ugyLXZgycZUUQf1wgfocRIIdTG1TwFAmYlO0UZA,general purpose,https://play-lh.googleusercontent.com/a-/AOh14Gjf5jbbXeBzhvOScDhaToxZVaixc1Xe2RdwtE-Fzg,"Device drive folders are not visible for uploading photoes. Upload is possible only from gallery....Based on your reply, I am giving 5 stars hoping the above mentioned improvement suggestion is implemented soon..good luck Koo team...",5,4,0.92.4,2021-07-31 18:30:09,"Dear user, thank you for the good suggestion. We will definitely pass on your thoughts to our product development team. Hope you understand that we have built this app in just one year and have taken it this far. And our team is working on improving the app more and to do that they need support from people like you, encourage us with 5 stars.",2021-07-28 09:52:20
93,gp:AOqpTOEwZrXdpwLRTBg2mXDrNIH1i09IGXICdjzML2Cye7DnO1dIuW0MaHAB2Ixe1DO1MGVUi92iFd-mrDP5tA,Divyank Kaushal,https://play-lh.googleusercontent.com/a-/AOh14Gj3o4Twj8p3zRduLZcnMsxq7yHodVQoAHId7qiGzQ,"All experience are good except one ,when I saw any koo in notification and I tried to like the whole aap is open I suggest improve app so whenever I want to like any koo I can like it directly then notification gone,just like in twitter bcoz this one is most irritating.",2,8,0.93.0,2021-08-25 17:22:41,"Hey, Thanks for taking the time to leave a review of Koo. We're always looking for new ways to improve, so we value the feedback that you've shared with us. We'll escalate your feedback with our product team for consideration. We would be grateful if you could help us reach millions of users through a 5-star rating ~ Your friend, Saravanan",2021-08-25 18:14:08
94,gp:AOqpTOHtdL6p-K4ECa4Nu7vx_W0H9gEKgvXEjGjKXyb_n_qMh0AH6W9pyWOXI7rTJW74J6JNKrykgZLGUe0kdA,Arun Walie,https://play-lh.googleusercontent.com/a/AATXAJy-y3DUaJCBaPhlMDRX8LmaCF0aE0XBKMy9sRuT=mo,👉 There is a need to make curser move to 'Forward' and 'Reverse' keys instructions. . The forward and backward movement of the cursor when required to Koo with corrections is not happening by the Arrows on the Keyboard. Please programme it too.,4,10,0.93.6,2021-09-05 11:33:57,"Hey Arun, We're sorry to hear you're facing difficulty in typing a koo. We're always looking for ways to improve. Could you provide a screen recording via redressal@kooapp.com or whatsapp at 9760835380? We look forward to hearing from you! ~Your friend, Vineet",2021-09-06 16:34:27
95,gp:AOqpTOGuHo8XqUWmm7JDVs8FqKdRyu9ocOYevN5RRvNSAmizZ5GcJQdtrLUqAArsPBGQOVP3uWz3Ln83REu6RQ,Uday Pratap Pandey,https://play-lh.googleusercontent.com/a-/AOh14GgznhVJFilZkuOnc6LJvAvSNgkJdF03c8anxzAv9g,"I want to say that UI is not better than twitter. But I like Bhartiya apps, please change it's User Interface ASAP. bcz when I see Twitter UI then I fill very sadness mood, I don't like this type of apps (Twitter) But it's Interface is very interesting and attractive. this is very usefull idea for get the popularity. So I humbly request to You that You will change it's Interface.",5,7,0.92.4,2021-07-29 17:05:51,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏

-Your Friends at Koo",2021-07-29 15:54:23
96,gp:AOqpTOHl5yfnJIPllVUqA92mYsdm5jinVLTyADMsZLs9F2R2kHsPrRDZE6-O08dzHFU-VLZ_mLlvjd_iqvVG2w,Vikas Shukla,https://play-lh.googleusercontent.com/a-/AOh14GiOZK_hVNrFtSZDveBo_z0mY9pAXzlGLnYbrtE46Q,App is slow... Scroll up and down is very slow.... There is no option to download the images.... Like is quite light in colour it must be bit darker so that clearly visible when something is liked...,5,9,0.90.0,2021-06-24 13:55:13,"Hello! Please accept our apology for not meeting up with your expectations. We will be launching many features soon. To download any image, click on the image and look for the download option in the top right corner. Our team is working on improving the app and with your other requirements. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-06-17 17:33:41
97,gp:AOqpTOEpIRWFJv8xGub3kMMTDiN_TXMqqvs7e7YAL7kEU8ukSMEz56Ar8_CJZNmNqlkxZP5xQFb0-WStMeyFDw,Tanishq Bhalla,https://play-lh.googleusercontent.com/a/AATXAJz6k7VsZUV8zeIdLfmYV7Uv4C4imf1tFHe6KIxf=mo,"Please add dark mode. The design could be better. Specifically, I don't like the yellow colour everywhere. Please add an option to change the accent colours.",5,27,0.93.0,2021-08-08 01:16:08,"Hey!
We are extremely excited to tell that we have launched Dark mode as demanded by you. Kindly update the app from playstore. If you are happy with it, please encourage us with a 5 star. We will be grateful to you. 🙏

-Your Friends at Koo",2021-08-06 14:30:43
98,gp:AOqpTOHjwfutqMB_Ps77E5lOvXRaBCWYkP5Ub4sXJPlP5NOE02h9_1jdS45RpI9_PT-IPb-BB-usQOPC3cql5Q,Kanu Panchal,https://play-lh.googleusercontent.com/a/AATXAJzlVc0SU-oX-vvN9zs-18tiNMmnK40Oq_fie9Ry=mo,Very good app. Home screen needs to have some segregation of subjects and optional choices. Mass coo form one source gives bad and boring taste.,5,10,0.93.5,2021-08-30 16:17:47,,
99,gp:AOqpTOGCx7oCx17uJ2XKaIdY8ENetQkY1KoQ2khIQpDI8GCHNhmSe3Epyj-OiCcnxzagtSlUGL0D_YM3ADybEg,SANGEETA KUMARI,https://play-lh.googleusercontent.com/a-/AOh14Gj1Y9A8SH893gUEMVgwqUyPf6-22Ped3WVh-APZ2Q,"This app is ridiculous. One cannot remove his profile image or email I'd once added. Also, even after deletion of account, anyone can still search you by your profile name. Never ever install or use this app. This app sucks.",1,33,0.91.3,2021-07-09 11:52:57,"Hello! Please accept our apology for not meeting up with your expectations. While we are gonna have many features released soon, we request you to be patient and bear with us for some time. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-07-09 18:57:18
100,gp:AOqpTOGxO5KAAjFt08MGDH1fJL8FJjodN2lGkv8a7ZAm5k9aUayzKUCEP61ibyvG_plTUbNiUEAT-HOEbgMMww,Bipin Joshi,https://play-lh.googleusercontent.com/a-/AOh14GimARfXAoTDpR4PqEe-vf6u0K8xNpriZyJGNL51rg,Very good.My suggestion is that a video should be displayed while opening the app which will help persons having less knowledge of mobile application and also for senior citizens as how to speak or interact with other personalities.,5,9,0.92.5,2021-08-01 19:27:55,,
101,gp:AOqpTOFeWLegJrcNKIMv2NExD-3mrOsLvzMhrqB6ovrMYkFvjUxfcND2arstDGdNVBCqDuxN7usPDrpk17vBbg,Narayan Dhami,https://play-lh.googleusercontent.com/a/AATXAJzVsEpJTmP2g5NvTb0PoRfH7sgk-XGEwq9Lsea7oA=mo,Overall app is Good. Drawback - it goesback to home page once the back button is pressed or app is closed. It should start from the same point where one left reading the koo like tweeter.,4,10,0.91.3,2021-06-29 21:06:21,"Dear User, Thank you for the good suggestion. We will definitely try to meet up with your expectations, please be patient. Hope you understand that we have built this app and have taken it this far in just one year. And our team is working on improving the app more and to do that they need support from people like you, encourage us with 5 stars.",2021-06-29 22:18:34
102,gp:AOqpTOFf5fpcZ1no-9oh1RuAPnmwrfcCSrS6hFNtfu06QKN1q80tOzmhNW_siW_CYLjNWczYfROEVLZUBpx53w,Srinivasan D,https://play-lh.googleusercontent.com/a/AATXAJwSHWuMd7Rx8Fo79GptKCkLjObY2Wy2KWaYqBwn=mo,"Total number of views is not displayed, for me this is a huge handicap as i am nt getting likes. Let me b happy atleast after seeing the number of views. As i am looking at the new koo & all other info regularly no need to send me notifications.",5,4,0.93.6,2021-09-10 08:43:52,"Dear Srinivasan, we welcome your suggestions. We've shared the same with the team. While rightful and necessary decisions are taken to make the app better, we'd be grateful if you could rate us 5 stars to help millions join Koo sooner. Thank you!",2021-04-23 15:30:48
103,gp:AOqpTOGQrV3cppNeLvsJ4ofGAPV95Sm9QzVdghBzpbmnsYiM8FEFrQY1MrShoHuWQjl0OmbtS7yIw6V6ytr3Lg,048_KUMAR GÀURAV_A,https://play-lh.googleusercontent.com/a-/AOh14GhDFUWbUO5KRUhM1ZFp01cVPpq9p5AfG2S4G9fh_GA,"Seriously video issue is hectic, it's doesn't load as quick as twitter do,please look into this issue.",4,1,0.93.6,2021-09-19 09:27:26,"Hey, thanks for the valuable feedback. We request you drop us a mail detailing the concern at redressal@kooapp.com or fill the form: https://forms.gle/rCYYgTeZN2kp6EaB9 , as it will help our team understand the issue. Do rate us 5 stars once the issue is resolved. - Your friends at Koo, Vineet",2021-09-20 09:56:05
104,gp:AOqpTOECwblOCYbmaz9eKx1jqOFCytgegpPZi_TbFVifu9FpUoBZs2bK2iDIQWCUYF8Wa3ymkMNsLZQDY77ImQ,Surendra jujjavarapu,https://play-lh.googleusercontent.com/a-/AOh14Gj4zlaAI2jVOxXfQvMVdmrnqm7O24OOoEIoHSYfLig,"hi team, thank you for implementing dark mode in the application. please improve the accessibility of the application we are unable to read an like comment buttons with the help of talkback accessibility services provided by the android",5,3,0.93.6,2021-09-11 19:38:10,"Dear Surendra, we are already aware of this and our product team is working on it. Dark mode as a feature takes considerable time to build. As a small company with limited people we are trying hard to build a product to give voice to the entire nation. Please be patient with us for some time. Encourage us 5 star and we will be grateful to you 🙏🏻",2021-06-08 00:40:15
105,gp:AOqpTOHrwDaPcyHx6eda83e4FFsRuOVJrY7va6TX_DBmdSFp_CPHDjrMQG-WkibZPOUfHB-ZbXPAEvGfuKoMaw,Dhanur 'Dj' Tanti,https://play-lh.googleusercontent.com/a-/AOh14GjcDjhODrZL50DugUkHwUw6T5QIo9KziSk_p1-ciA,Good to have dark mode features. One thing why do videos of any length can't play more than 40-45 secs & just stops with the screen sleeps!! What is this? Still the hangy stuff arises abruptly.,4,7,0.93.1,2021-08-11 21:16:47,Hello! Please accept our apology for not meeting up with your expectations. To play long videos we recommend you change the screen off time of the device in your phone settings. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻,2021-08-12 09:23:58
106,gp:AOqpTOEDWTDP5ZlxLKIZAsoMv71hIVQp8w4Rms6JWDcfs0DB-7qXkRS_VOeUp0jsVMzFUmYZZY9mL7FOMs2QKw,Rahul Sharma,https://play-lh.googleusercontent.com/a-/AOh14Gg0sdMNgz9e7jrYvxLPLumtQpDuK4TowfWqk14KzA,"you need to work on it, when we are trying to type it is not accepting the commands, you need to update it to fix it. user interface also not good as a user we want. inshort if you you want people stay at their, you need to make it globally acceptable.",2,14,0.90.0,2021-06-17 00:46:34,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏

-Your Friends at Koo",2021-07-29 16:12:35
107,gp:AOqpTOFGqcR4likCy0XlugfdmKbFkDPdEqfOHto4H6CA54BIvha2rfRAvvkPSYbpNXwioujfUmCNdyvG1bZOsg,Rudradeb Pati,https://play-lh.googleusercontent.com/a-/AOh14Ghcpi0xOxpyAbwWME7-yswQ4xDRceD0qr1Zb63DFy4,Scrolling isn't smooth and 120hz scrolling is terrible. Needs lot of polish and improvements here and there. Edit:: I am glad to see their generiousity and hopeful of their improvement. 5 star for that response,5,3,0.90.0,2021-07-11 20:06:29,"Dear Rudradeb, Our team is continuously working on improving the app. Slowness/lag issues might be affecting some users as our system has seen a tremendous spike recently. We are still a young company with limited people working hard on our product. Please be patient as we resolve this. Do encourage us with 5 stars and we will be grateful 🙏🏻",2021-07-11 18:35:52
108,gp:AOqpTOFdZXYHhJBYAn3_W-j3O9WM3r8nHzPb0iXOAAwqrlBzzGWmXuPKdNWBmTfJmxFu0mEAA88qMuP-qyTeEg,Aditya,https://play-lh.googleusercontent.com/a-/AOh14Gg4ChxN4-JNk-g-hhm5U1DqSLDan6l2Fl3YjJXVvg,"Its awesome.But, I want some new features: 1. Language translation of the blog. 2. Let the users to see the Koo of even those people whom they didn't follow in the 1st page. Jai hind🇮🇳🇮🇳",5,227,0.92.3,2021-07-24 16:09:24,,
109,gp:AOqpTOFdCmiz5sxMFYJjKz6INvDHnYyOe8W61MkmN09nGSNIlMP6Zt6fVGztazHhR1nni_dnxpCLd2f21oaItA,Arvind Kumar,https://play-lh.googleusercontent.com/a/AATXAJwuNCcvV4awJO4xiOxvNL_l6NhEVLoBPRoq30Mg=mo,Really nice app it is. Comments and post of koo should be reached fastly to maximum public if quality of post is nice . It must be analysed carefully. A koo of simple user may be miracle. Thanks .,5,14,0.90.0,2021-06-27 22:02:28,"Dear Arvind, glad you liked our app. However a 3 star rating negatively impacts our reach on playstore, We'd be grateful if you could rate us 5 stars help reach more amazing users like you. Wishing you a great experience with Koo. Thank you!",2021-04-14 20:04:10
110,gp:AOqpTOFyolK8IBB96ATX97fmVq6iQClr3SpBmBfeD2-AA-KArGZoht3fKcUubaAF2xo8Mkb0HZ1SGR9BDHP3Qw,Aman THE EXplorer,https://play-lh.googleusercontent.com/a-/AOh14GjU0R3EvY3ELquhhbi58nXYEq24A0d_CP4dnjzopw,Everything is good in this app.. I give it 1 star bcos.. Message notification is not delivered fast.. Please resolve this problem as soon as possible.. Then I will definitely gives you 5 star..,1,23,0.90.0,2021-06-18 12:24:59,"Dear Aman,
Our team is continuously working on improving the app. Slowness/lag issues might be affecting some users as our system has seen a tremendous spike recently. We are still a young company with limited people working hard on our product. Please be patient as we resolve this.
Do encourage us with 5 stars and we will be grateful 🙏🏻",2021-06-18 19:31:24
111,gp:AOqpTOH2OHJwmqGwuy8oi4hnG9uo273yXihuUcl5xN2hhcdePc8dHPjCs-wAuesUrOqKTQ561xPwwhGlitko8g,Chhandita Roy,https://play-lh.googleusercontent.com/a-/AOh14GgKt2202RAE7akTGHOs2WB1VdOgpa9r5U7UzvJY4Q,I am extramely satisfied as the Koo team gave continuous support to me n stood strong beside me when i faced some issues on this app. They have replied my each and every mail and worked hard n sincerely to solve my problem. Koo is one of the best app i have dealt with! Best wishes n Regards to Koo Team. Jai Hind !,5,22,0.92.5,2021-07-30 22:03:26,,
112,gp:AOqpTOF0mKRA1yUJ3640hhY9-MBdeKgkjrTIN4moOZpsXp0fZzQHBU_iqPGoryvQZNEzc_pSmSCTqORHHwWpVA,Tuhin Chatterjee,https://play-lh.googleusercontent.com/a-/AOh14GjuvFQ2NmxOih2852XmjQKGDlYR4FW4Ir3LanpOGQ,"Nice and light app. Very swift. Nice people on the app. Very India centric views. You can use a lot more words than Twitter. There is definitely a feeling of freedom and independence on this app vs ""Big brother is looking over your shoulder"" feeling on FB and Twitter.",5,48,0.93.6,2021-09-05 15:10:34,,
113,gp:AOqpTOH8p4hqrHrZUNAEcavwZnY-od7N88yAv_OGNYuGnEc55FzOGSSYio1NAzCQMn_KggBb5CIZVdoj9ISz5g,A _,https://play-lh.googleusercontent.com/a-/AOh14GgC2iWW7M4TRY-GPYFcVLzIM8Rab_aK7IURD62kEw,Yrrr i love.. very easy and the interface really grabs all my attention along with that looks very calm and no any unnecessary catchy color like light blue so feels peaceful to eyes......like always .. indian product rocks....😘,5,14,0.91.3,2021-07-04 19:59:13,,
114,gp:AOqpTOHa9vNmOVd37tQ0WrHvLLwKlRclj9pM6EB8W7CNgFizpac14RJYjJh_rrUlJ1uYKwwAD6LXDJfJ3_zGaA,#JusticeforRamlingam #,https://play-lh.googleusercontent.com/a-/AOh14GiaP7k7ie0nFgi4Xrq1E6XyiMTwIFzMCZuiXkR0PA,Loving this App now. The interface wasn't polished & quite clunky earlier. Now it's very smooth & feels much better than that heavily censored app. Keep up the good work. Something tells me that the popularity of this App is going to increase by leaps & bounds,5,7,0.91.3,2021-07-15 13:52:27,"Hello! Thanks for your valuable feedback. We are happy that you have liked our app, but you have given a low star rating. On playstore, 4 star rating means bad, and 5 means good. So, please encourage us with 5 stars. This will help our app to reach millions of users like you. Do re-rate us and we'll be grateful to you! 🙏🏻 -- Your friends at Koo",2021-07-13 14:48:48
115,gp:AOqpTOEa2knVt6DkECyOpNKGrN6tzf5m1nen-ccPp5khIZ1xatBsoFjTjJCTRtIHILnoe8xfprv9jDuf0726jQ,MBA BOY,https://play-lh.googleusercontent.com/a-/AOh14Gg-8bWxGKwTTi6qV7M0R6A5C6tiTPDKfiQm5W4hZw,"After update, this app is not functioning well, sometime it is legging, becomes blank, don't show posts for a log time, edit option won't work properly and etc..",3,7,0.93.0,2021-08-10 00:48:54,"Dear user, thank you so much for the feedback. We have observed a sudden spike in our user's intake and that might have caused this issue. This is a side case and should not affect many users. Request you to uninstall it and reinstall and it should work fine. Our team is working to improving our app every day, encourage us with 5-star ratings 🙏🏻",2021-08-10 10:43:28
116,gp:AOqpTOFogq1fh_bApg23nLrVgfUbN19HZnpshmBZpxa4JI8DxiBYO1wvZRC1I-AKRZZIdaOQ7AI-WfbEsK6kmA,Gautham,https://play-lh.googleusercontent.com/a-/AOh14Gich_XQyC4nAbbcqFRjViaxit08DPd9mft6gnwi,"Whenever a notification comes and I click on it like after 10 min, the message I see is something went wrong and refresh page icon which when clicked will give the same message as something went wrong.Fix it.",5,13,0.91.3,2021-06-29 00:06:31,"Hello! Please accept our apology for not meeting up with your expectations. While we are gonna have many features released soon, we request you to be patient and bear with us for some time. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-06-28 23:10:37
117,gp:AOqpTOHmndLFjVFQN4r7Nz9dCEy9uHDLI8__Sh1rEEQRjLIemDyEEjITgG7R1bhMo8-7_RWVyalK-Veex2HCZQ,Kumar Arnav,https://play-lh.googleusercontent.com/a-/AOh14Gis8Ht8N3sY-r7Mwu7qtfe62Je6sKgLb6mtItwbijk,All things good simple and lite.... But I face smooth scrolling issue in news feed (feeling like it stuck for a bit on 120Htz display also) . I don't feel in any other app,5,6,0.90.0,2021-07-17 12:49:33,"Dear Arnav,
Our team is continuously working on improving the app. Slowness/lag issues might be affecting some users as our system has seen a tremendous spike recently. We are still a young company with limited people working hard on our product. Please be patient as we resolve this.
Do encourage us with 5 stars and we will be grateful 🙏🏻",2021-06-18 00:37:20
118,gp:AOqpTOH8HVqQDRIpMQD0B0kYF0bLTifGAxVQaG2y69ncG2DDO-WAdEue_U9-83dt-dDM9kh4JT_LEV4rrEmqfQ,Vishal Momaya,https://play-lh.googleusercontent.com/a-/AOh14Gin7zsOtVSuwJLfA8XyOcqr7jw0cIi8x5F1O-4_iA,"Lots of improvement still needed, but surely much better now than it was previously. Hopefully it can partner with some fastest servers and give us more reliable Services. There are still few hickups....",4,7,0.91.3,2021-07-05 20:47:52,"Hello!
Thanks for your valuable feedback. Happy to let you know that we have now solved the problem you had spoken about. The auto logout problem doesn't exist anymore in the app. We request you to update the app and try it out :)

Do re-rate us and we'll be grateful to you! 🙏🏻
--
Your friends at Koo


",2021-05-01 23:00:08
