,rating,isEdited,date,userName,title,review
86,4,False,2020-10-27 05:29:23,Pant_her,Action blocked,"Instagram is an amazing app and I have been using it for 2 years now but few days back my account had some glitches so I had to make a new account and when I made a new account my actions were blocked (liking posts, following, unfollowing) and it is due to not following Instagram guidelines( as per Instagram) so I wanna say 
dear Instagram
 I haven’t shared my password with any 3rd party to increase my followers and likes and I would never share, and even after reporting many times this problem my actions are blocked multiple times so it’s my request to please look into my reports and unblock my actions as I have not broken ur guidelines and I have not given anyone my password (3rd party) to increase my followers or likes....pls unblock my actions.
Thank you"
87,5,False,2021-01-27 07:13:06,lucky00001234,Totally Useless App in terms of Safety.,"I am totally Disappointed with this app in terms of Safety of user accounts. Last night a famous YouTuber (Anil saini) owner of (Scorpdxb). His Instagram account was hacked by someone and another fake account @(scorpdxb2) is created. If this happens to the account who is having 20k followers on his account then how can our account is safe who is having 1k followers only so I am totally disappointed with this privacy and safety issue I want instant action on this issue and give back the original account(scorpdxb )to the owner (Anil Saini )
Otherwise I will delete this app from the phone and also tell  my 1k followers and contact to do this same if the issues will not be  resolved as early as possible."
88,1,False,2021-02-21 14:59:42,dakshawni,Not all features are working,Hi instagram team i am very disappointing from your service because for no reason you disabled my instagram account and I don’t do anything wrong which effect your community guidelines . Also i have tried to submit a report but it doesn’t work my request is not submit .I don’t use any social site except Instagram and i have shared some memories and some beautiful moments with my family and friends I don’t want to loose my account it’s my request you to Instagram please recover my account please it’s really a big issue for me beacause of my instagram account i am in touched with my friends that is only one path to connect with my friends please Instagram it’s a humble request please recheck my account if you find something which effect someone or you terms and conditions so you can disable then but i assure you I didn’t do anything which effect your team please Instagram team do something  my id :- dakshawni
89,4,False,2021-02-16 03:14:07,Rtzyb,Just a thaught,"Since Instagram have bussiness accounts and some online stores like for clothing, Artworks , food store and many more. But i realize there is no feature or way to see which bussiness are in my city or in my country... I am sure there are alot of small bussiness account which have cool stuff but not so popular so they don’t appear in my feed .... if you add a feature in search option to locate bussiness account as per there category so i can discover more and buy from bussiness account which i find cool. This will also help bussiness account as people will be able to reach and find them easily... also searching with hastag help sometime to discover ... but its not so reliable so please think about this and if you could do anything it will be great"
90,1,False,2021-09-18 04:02:18,preet0008,Instagram Please Help me,"Hello instagram, thind_sabb786 this side. I am writing this message so that you can have an eye over the issue i am facing. I have been observing the issue from past few weeks. My instagram followers are fluctuating. Followers themselves are increasing and decreasing and even the reach of my videos have decreased. There is some issue regarding my account and it’s my humble request that please fix the issue occurring in my account. I have no other solution to fix it rather than contacting you. My heart is crying out for sudden downfall. This issue is not getting fixed from past one year. My followers are fluctuating between 40k - 43k. Even though i am a socially active on instagram regularly and the followers must increase by my work but nothing is happening that ways. Please help me out instagram. I really feel demotivated this ways as my account is not working well. Hope you will fix it soon. Thank you. thind_sabb786"
91,1,False,2021-04-10 03:48:58,lun menkma,I need my id back,"Greetings 
I am bhavya  and I had the account by the name _bhavya3820_ It has recently been taken down because of some suspicious activity which was not in accordance to your guidelines . I wish to clarify the situation . There was a video that had some unseemly content but the video was neither owned nor created by me . The sharing of the video was done not knowing of the content or the severity of the same . I just wish to say that it was not a fault and if it was , it was of ignorance rather than promoting anything that doesn't adhere to your guidelines . I sincerely apologize for the hassle and would be really indebted to you if you could restore my account.  I have been a faithful user for a long time and hope to continue the same bond for a while. I also can say with utmost sincerity that such an incident will not be repeated so kindly look into the matter . I hope to receive a quick and just response soon . 

Yours sincerely 
Bhavya"
92,5,False,2019-11-02 09:00:42,amaniizhere,Unsending text notification,"Can the developer please disable this message of unsent text messages that the person receives after it has been unsent by the sender!!
... I personally fight and get irritated because of this feature of instagram “This message has been unsent by the sender...” whatever the hell it is written out there. I am really facing alot of trouble in my friendship due to this message and/or the feature of sending this message!! I have become rude to everyone and this thing just ruins my entire day itself!! I hope this feature of sending the text after the message has been unsent by the sender is removed really soon. Rest everything is in a glory!! And i love the app❤️❤️"
93,5,False,2018-10-22 15:22:19,SiddharthTamang,Error!,"First, i have read all the messages but the app still shows unread texts that is 14 messages though i have seen it and replied them but it still shows unread with bold preview of words and I can’t see activity status due to that. 
Secondly, there is flagged messages but there is no option to unflag it. Previously there was an option and even after an update i am still seeing the problem.
Thirdly, my activity status shows online for an hour as said by my girlfriend (sigh) and even showed to me, but my phone was dead for an hour or so, as I didn’t carry my charger. Please help me! I am getting my nerves cracked! Please i am a faithful one with my lover but this instagram will for sure get us parted due to the app issues. 🤣🤣"
94,5,False,2020-11-21 16:20:14,Yashvii,Horrible,I’ve been using Instagram since 4 years now and the experience was great. But recently my account is being compromised for sharing my password to operations that help u gain followers which is considered breaking of community guideline. Neither have I done this nor have I ever broken any community guidelines. The same thing happened 10days ago n I was unable to like or comment on anything. That’s so annoying. And just 2 mins back I was logged out of my acc due to the same issue. I consider this as a harassment because I have not done any such thing to get my account compromised. So u better get my account back to how it was. Ur updates is horrible tbh and the glitches r part of the stupid app.
95,3,False,2021-07-07 15:40:21,aishly william,Old version was too good,"But when I updated my Instagram app then the clarity and smoothness of instagram is gone....... very bad update and I think it’s big mistake I have done by update Instagram.. many things made non original of clarity and screen light like its look not as good like earlier update was...... please make it as it before because there are many app who is trying to defeat Instagram and it’s features and it’s ratings, and the white color with pink and red makes feel too gorgeous and beautiful and uncountable people uses it but now it’s look like not as before was.. like something is very missing.. incomplete feeling and not that much fun and interesting only because of it new look and nothing else.. think about it because nobody have time to make a review or write a review about it think of it."
96,1,False,2021-02-18 16:52:41,~~Shri~~,Can’t log out,"I think Instagram is already aware of this problem but they still haven’t found a solution for it. When I log out from one account on the app, I can log in again directly by pressing on the profile without having to put in my password. Basically if I open my Instagram on a friends app, I can’t log out. They would still be able to open my account after I log out. And when I try to temporarily disable my account on the web, my account still shows up in the app. Like I just have to press on my profile for it to get reactivated again without asking for any password details? Please fix this issue. And there is no option to remove an account from the app. If I have two accounts on the app and I want to remove one, there is nothing I can do about it. Instagram needs to fix this issue. Fix the log out issue and make an option to remove an account from the app."
97,5,False,2020-06-01 22:34:52,Devesh-DK,Promotion Feature Issue,"Hello,
Sorry to write here. It’s been more than a month I have tried to promote my different posts but none of the post got reviewed nor it got declined. I do not have any information about status of any of my post promotion. I have logged out and logged back in, I also tried to switch account again to private and then to business. I thought there is problem in post so I tried more than 5 post in different days but none of them got reviewed yet. I did report problem from help menu and there was no response from there too. Shows 0 promotion in list of my promotion. No email from Instagram if the promotion has been declined. Can I please get help on this."
98,5,False,2020-10-14 11:52:37,ayushi chajjer,Instagram bug,"Instagram is always fun to use and I am using to since very long and I have always loved using it, But past few months, my experience is not good on it, I've not been able like a post, Comment on it or even follow anyone. This has been happening since very long now, the message pops up that I've joined with some server and have bought likes. This is totally unfair with me. I’ve also ask my friends & relatives to report this problem from their account because this has been issue of many other users. If this continues instagram will surely loose many of its users.
I would like it if Instagram looks in to this matter and finds out solution to it."
99,2,False,2020-08-07 05:51:19,weeshaakh,Instagram for iPad?,"I’m using my Instagram on iPad and I must say it is c*@p on the screen. I’m not saying that Instagram is bad in general, I love using it in my smartphone and also uses it more than any social media platform.
The problem is that it is just an iOS application ported to iPad. The UI isn’t crisp, the pictures are low resolution, and everything makes it feels like it is not made for iPad every time. I understand that there is a default size option but then It feels awkward looking at the small portion with giant black useless space. 
Just take Reddit or Twitter for example, everything work fine and I don’t feel like I’m using something leftover. Come on, you guys can do better. 
Also there is problems with some posts which appears like a cropped version of the original image, the original smartphone version of Instagram doesn’t have this issue."
100,5,False,2020-08-10 13:26:20,Anish Jairath,Immediate action,"I have been using this platform for roughly 5 years now and suddenly for the past 2 months i have been facing a restriction where I am unable to follow, unfollow, like and comment on anything for a week and multiple separate occasions. I have to change my password multiple times and your app says that I have been using unethical ways to increase followers and whatnot which is completely untrue and have been fed up and worried about this. I have never done anything wrong or upset any community guidelines and abide by then at all times. Please fix this as it is growing to be very frustrating and have no response even when I reported the problem."
101,2,False,2020-11-05 10:44:43,abhi7428,Shows false notifications!!,"This app shows false notifications, I thought at first it was just some mistake and after update it might resolve itself, but it doesn’t. I have updated this app for like 3-4 times but it never stops showing me false notifications especially when you have two Instagram accounts it rarely stops showing that notifications dot in the profile icon. 

They just want to grab our attention as much as they can. This is their whole plan!! 
I mean just let us use the way we want to. Don’t show us false notifications and don’t grab our attention towards your app! It wastes our time. I don’t think most people realise this but I did and I’m very annoyed that Instagram and Facebook and other social media sites do that all the time to grab our attention by showing false notifications alerts on the Icon."
102,5,False,2020-08-21 13:09:53,shoroi,Action blocked report/ No reels/ No fonts,"Dear Instagram 
I have got action blocked report twice in the name of buying followers or likes which is absolute falsehood. I haven’t engaged in any such practices. This happened the second time even after reporting this issue for the first time. Multiple reports and emails were done personally by me with no response from instagram 
I’m not able to like posts or post something myself it’s very frustrating because I haven’t done anything to deserve this
I got the music update very late then I got the reels update and today suddenly it vanished 
I can see the same reels update in my second account but I cannot see it in my personal account. 
There’s something wrong with my Instagram account please look into it 
Also please xplain how and why this is happening and rectify your mistakes
I haven’t even got the fonts update yet
I have reported this issue again with no response 
A lot of my friends also face these same issues but don’t respond since you have a very poor customer care and response facility 
Kindly fix this asap"
103,1,False,2021-04-25 07:55:49,Dadu15,Issue of not getting notifications on my iphone,"I Have Been Reporting The Same Issue Sincerely Very Long, I Don’t Know when It Will Be Resolved. I Am Not Getting Any Singel Notifications From Instagram Even After Enabling Push Notifications. I Get Notifications Only When I Am Using The App. Once I Close The App, I Don’t Receive Any Notifications From The App. I Have Talked To Apple Support Regarding This Issue If There Is Any Issue From Their Side. They have Investigated and Then Informed Me That There Is No Any Issue From Their Side. This Issue Is From Your Side (Instagram App). Can You Please Help Me For This Because This Is Such A Headache. I Have Been Facing Issue Since Very Long And I Am Very Disappointed From Your Side As I Have Already Reported Once And You Havene Replied Me Yet. Also I Marked One Thing That Even When I Update My App, I can’t see New changes in my instagram id. It remains just same as before Hoping that i get it resolved very soon"
104,5,False,2020-03-27 07:28:32,El Campión,Instagram is Addictive,"I have been an active user of Instagram since 2 years and if you ask me how has been my experience using this application, I would like to inform you the following: 

When scrolling becomes too much, no one ever realises when they use Instagram. 

You can quickly create an account. It is super easy. But it has its own pros and cons: Instagram can be an abundant source of inspiration, and at the same time, it can be addictive as cocaine. 

You should invest your time with caution, keeping in mind how much time is sufficient for you to feel that you are not missing out on important posts or something. 

Excessive usage, for example, continuous texting on DM and scrolling can lead to thumb fatigue and even numb your arms for a while. This can be injurious if the numbness lasts way too long. 

Take short breaks after every fifteen minutes, close your eyes, shake your arms and hands, et cætera. 

And not to forget, with freedom comes responsibility, so use this application while respecting the feelings of others in the comments’ section, for example. 

Lastly, beware of catfishing."
105,5,False,2021-11-16 02:51:53,vinodchoudhary,Not getting views on my reels videos,"get the fact that Instagram wants to expand its
user base remarkably and grab all the traffic of
tiktok. But then you can't disrespect your old
people who have been following your old
algorithm and have grown at a snails pace in last
two years. We have invested so much money
and energy to reach where we are today. I am
still struggling to get follower,and I’m still have 100 followers only,because I get my reels views are under 2000. Are you trying to mock
at us Instagram? What are you up to? Sorry but
we can simply shift to reels like that. It works on
a different algorithm plus we can't droop to that
level and create mindless videos which doesn't
impart any value other than fun. Had we loved
tiktok why would we have remained so
consistent with you. Plz do something for your
old accounts as well. Or else we might leave
your platform and go elsewhere. Many have
started leaving as well. Instagram has become
nothing less than a garbage now with stupid
jokes and vulgar dances etc... Please respect
your old and basic work ethics. Thanks."
106,5,False,2021-08-15 07:28:12,tushar singh sodhi,Insta direct not working.,"Hi, i have been having trouble to open the message window. I dont know if its a glitch or something but it has been 3 days now that its not working. When opening the message tab it keeps on loading and then a message pops up that something went wrong. I have written many reviews under the help tab but i havent received any assistance yet. Somebody from the insta team kindly assist me for the same. I have done my bit researching about what the problem might be and tried all the possible options but nothing has worked. I have been using instagram for more that 6-7 years now and i have never come across such a glitch."
107,5,False,2021-04-03 00:03:54,oggy._.oggy,Glitch action block,"Dear Instagram iam your regular user

and since 3-4 weeks iam facing some problems in liking, commenting someone's post or following someone. Whenever i try to do this i get a pop up message saying that ""try again. You have temporarily blocked from this action. Sharing your account details with some external app for likes or followers"". So with all my respect I request Instagram to go and check my profile

""mayur_bhilarkar"". You will know that I haven't used any of the app for likes or followers. Haven't done anything that's against your community guidelines. So I humbly request Instagram to remove this block from my account as I haven't done anything wrong still iam facing this kind of problem. Even i have linked my Facebook and Twitter accounts to my Instagram account. lam a genuine user of instagram. If this problem arises instagram will reportedly lose many of its user. And a honest review now i have bel tI

seen many fake IDs in instagram which have blue tick even many followers and likes but the person behind that ID is someone different but Instagram will"
108,5,False,2020-11-08 11:48:32,mohammad syed 786,Plz remove the reels,You guys spoiled the instagram by introducing this reels feature like tik tok if you are gonna continue it then this also become worst and simply you’ll lost your fans(users) we r getting mad by this feature plz try to remove this reels feature for better mood and to stay active in instagram becoz all tiktokers had entered this most famous app and they are spoiling our mindset with their worst reels we r outof mind and its shinking our battery power fastly and you guys are not at all responding for any problems that we have faced like action blocked etc try to fix it and we still believe it as a most successful app don’t regret us by this type of worst updates
109,5,False,2020-08-24 10:55:06,bhxbchcjcjvvhgj,Permission restrict from  fraudulent unknown identity for direct message.,"Just want to add a very important/ useful feedback that if any random unknown person whenever try to send message or tries to reach another in appropriate way for blackmailing ,etc .Although there’s no source of contact ,no mutual nothing.
And still the unknown person keep on bullying the other person who don’t even have any clue ,whom are they bullying from.
That time Instagram should add another advance privacy and it won’t suppose to allow any unknown person and not even let them allow to message directly to anyone ,that should be stopped on Instagram according to my request or suggestion."
110,5,False,2021-03-18 06:01:05,Pia B S,Reels not working.,"I’m using Instagram since 2014. The experience had been really good. Nor was I reported wrong neither did I do anything wrong with the account. Yet these days I am not able to use reels. The facility of reels was open for a few weeks and suddenly on a morning it was no more available. I tried asking help through my account. Yet no response. I tried logging in, updating, uninstalling and reinstalling etc. But not of any use. As I tried logging into another account from my phone I realised that account was offered reels. Which means I was the one who couldn’t avail it. Please do the necessary.
I’m really looking forward to use the reels option. ❤️"
111,2,False,2020-03-08 07:23:27,Sarshar Ali,Disappointed with instagram.,"I'm dead serious when i say I’m done with Instagram. I have an artistic account on Instagram and when i try to upload a photo, add the hashtags in (which takes truckload of efforts and time according to my niche) add a suitable caption, and all the appropriate details, by the time i press the ‘Done’ button, I settle down thinking i am done for the day. Here comes the irony- {{“Just after it loads as my new post, all the caption stuff including hashtags and tags and everything precious i have attached to the photo is GONE. Read that? G.O.N.E. Just in a matter of seconds.”}} Care to explain where in the world it all vanishes to and WHY? This happened too many times and I am want a solution.
I won't be this disappointed if it was a problem regarding the messenger on Instagram because we know that’s not the main function of Instagram. That’s it."
112,5,False,2019-02-16 19:56:03,Mrs. Amir,Everything is fine but One Complaint,"I love using Instagram for past one year and I am using only the Instagram app as a major social network. I Love it but I have a trouble using this app for sharing the post directly to my story that is I don’t have the +Add To My Story, I wonder Why?! I have updated to the most recent even though,
I am not getting that particular update on my phone (Mine is iPhone6)!!! Why is that ?! I need to clarify this, and so I will provide you my screenshots of my recent update as well as my Instagram Page for that particular trouble!!!
If the team of Instagram, do really have concern about their customers and reviews then definitely they will do their best and contact me ASAP! 
Thank You 
Chitra S"
113,5,False,2021-06-06 13:31:00,kiyakyra17,Try again later,"The try again later pop up keeps showing whenever I open my account. It doesn’t let me do anything on it. I have even reported the problem and sent them the screenshot as well but still nothing in return. It has been more than 12 hours now. 
I know the app is trying to maintain its guidelines but I have been a user since a long time now and I have never violated the guidelines of the Instagram community and I still have to go through this problem.
Please make it alright or give some solutions as to how to fix it as it’s really annoying to go through a problem you haven’t done anything for."
114,5,False,2020-10-28 06:23:47,Ishaaahahahah,Issue regarding the online part (active now),"Dear Instagram, I am a regular user of your app since last few years and I have never faced any kind of issue but recently from past 3 months I am facing a issue which is causing a lot of misunderstanding between me and my friends... 
The issue is that...whenever I am online and using the app the other person can only see is that (Active 10m ago) this is just an example...and whenever I am not using the app at that time everyone thinks that I am online because it shows (Active now).
Due to this issue a lot of misunderstanding has been created between me and my friends.. This same happens with me. Not only my friends are able to see this issue for my account but also I am not to figure out when they are online or offline.
It’s a humble request to you that change some settings for your app or improve some quality..because of this issue there is reduction of using the app which is not good for you and as well as me
I hope this issue gets fixed to the earliest
Thank you"
115,5,False,2019-06-18 22:03:23,H.S Sandhu,Unable to unfollow says you've been blocked,Well i do love instagram because of its cool and amazing features but suddenly one day i thought that i might unfollow those people who are not following me back not my favourite sports star film stars like normal people or pages such as comedy and all but after unfollowing a 500 or maybe 600 unfollowers your application said that you've been blocked due to a unauthorised activity or maybe something like that but the question is why? it's not a unauthorised activity its a good thing to reduce those who are not following you so if you can resolve it please do it as soon as possible or I'll stop using this application forever!
116,5,False,2021-01-15 18:06:51,Rohan Vaghela,Error,I made a new start with my new Instagram account. Its made and i am using just for 4 days. After 4 days its want a feedback again and again. After 2 seconds feedback notifications comes again and again. Its not ever showing my own profile properly not showing others profile properly. I requested in help centre but not even this is applied. Worse experiencing in my new account. I don’t do anything against the instagram policy. I want to use my account properly and smoothly but this is worse response from the Instagram staff. I have some screenshots if needed i can sent to anyone that they solve my problems
117,1,False,2018-05-14 17:58:26,RheaSehgal,"“Sorry, There Was A Problem With Your Request!”","I was a pretty much loyal Instagram user before. One day suddenly my Instagram app shuts down and it wasn’t able to open. So I tried reinstalling it. After reinstalling, it has been 2 months post that, I can’t login into my account from my phone’s Instagram app. Every time i try to log in, this message appears: “Sorry, there was a problem with your request.”
I have done every single thing to tackle this problem, but I still can’t find any solution to it.
Whenever I try complaining about this bug to report a problem, they verify my identity and send me a password reset link, which is of no use. I’ve reset my password 3 times post that and nothing gets better.
And whenever I revert back to that email I always get a reply that sorry we can’t help you in this.
This is so stupid. I’ve lost all faith in this app. And also, my work is suffering a lot due to this."
118,3,False,2021-07-03 07:41:36,aditi_singh_o.3,plz need immediate action and help,"I instagram team
I use Instagram for 5 years, used to put posts on it but my Instagram did not grow, I did not even get viwes, then one day I was from old id and from old number, Instagram got closed in 1 day which was open bhi  nahi so i had to create a new account 
I upload 3,4 reel everyday on new account also I post daily in 24 hours I stay updated for 10 hours on Instagram but still I am not getting response in my 2-3 hours 30,40  viwes come and like comes very less if it keeps going like this then i will have to leave instagram forever, i work very hard and end 3,4 bg data everyday on instagram, I had messaged four to five times for help on Instagram, but there was no response and no help from there,please help me"
119,1,False,2021-03-02 17:06:01,Chinmay248,Instagram is not a safe place for creators anymore,"My favourite creators are being banned from Instagram for no reason at all. Now you would wonder what is their fault? They are trying to make people happy, this is their fault. Anyone who has a large following can instruct their audience to mass report any creator and due to the ridiculuous guidelines you guys have, the same guy can get banned. Moreover, bots are being sold for 50 dollars by which people can make unlimited fake accounts and mass report anybody. Not a safe place for any creator. Instagram's policy has downgraded so much and it is almost ridiculuos to see my favourite creators' account being deleted overnight. Please look into this matter otherwise the day is not far away when people start to leave instagram and look for another platform (the same thing which happened with facebook). Hope you understand our pain."
120,5,False,2019-06-19 07:56:46,jdherjfbjskdn,Make improvements,Like WhatsApp make an improvement so that a user can reply to a particular message by clicking on the message and reply it. If someone is chatting with someone on Instagram direct message he/she can’t able to reply to a particular message they want to reply. In whatsapp there is a facility to make a reply to a particular message by clicking and hold for a moment and then reply option appears. Also make an improvement so that if someone is unfollowing the account then he/she gets notification that who is unfollowing him/her. Please make this two important improvement as soon as possible. Thank you.
121,1,False,2019-07-25 05:32:47,JoharS,My id is not working,My instagram account was blocked because I think I had sent something inappropriate but I did not done it intentionally. Actually my friend sent me that video on whatsapp and said me to forward it on instagram but I did not seen that video and forward it without knowing what it is about. Actually he pranked me and I was very disappointed with it. I was using instagram from a very long time and I had not make any mistake like this. This time I was tricked to do it. I have a lot of memories and friends on instagram and I’m very disappointed on not reaching them. So please unable my access to my instagram account and I will never repeat a mistake like that ever. I didn’t sent that video intentionally and it was a mistake. I even have the screenshot of my friend saying me to send that video to him on instagram. Please help me I cannot imagine losing my instagram account
122,5,False,2020-05-30 04:23:29,riuubdh,Can’t use branded content tools and switch to a professional account,"Hello. It’s been days that I’ve been unable to switch my account to a professional one. I tried multiple times but failed miserably. Everytime instagram says “you have reached the number of businesses you can create at this time”. I am attaching a screenshot for the same. It’s really becoming very difficult for me since I’m a creator, a social media influencer. I am not being able to check the insights or reach of my posts or account. It is becoming quite a problem. Kindly solve this problem as soon as possible. It really isn’t expected and creating issues."
123,2,False,2021-08-02 05:22:41,isha bhosale,Instagram is disappointing me,"I'm facing a problem since months now ! I cannot select all audio's for my reels it's not the revision where I am because others in India can access all the audio's. This is happening since 4-5 months. 
Recently when. I'm writing a caption for my reels and saving it in draft while posting it the reel is posted but the caption disappears and I have to edit my reels and wrote a caption all over again. This is really a bad experience Alfie me as Instagram is the platform for my small business to grow. I have complained several times for audio problem but I think Instagram is busy making money from other sources and not giving attention to small accounts who are giving their whole time energy hardwork just for this one thing to work. I'm not a happy user I'm very disappointed."
124,5,False,2021-08-17 13:53:23,Harshika Bhadana,Application not working,"Dear Instagram I have been using Instagram from a very long time now but yesterday after updating the application from the App Store my application is even not opening. I have tried reinstalling it like for 4-5 times, restarting my phone over and over again, reported on the web browser, mailed them but no action is being taken as to why it’s not working. This is really disappointing and I’m facing problems as I don’t use any other social media platform to contact my loved. Kindly look into the matter as soon as possible because I’m unable to do anything. Please help in the concerned matter. Regards"
125,4,False,2020-03-09 13:53:55,harriinnii,Chat Backup Feature,"Instagram is literally the best app. I’ve been able to find my old friends, make new ones and share all my thoughts and life with them. I keep in touch with my family through Instagram. It would be amazing if i was able to recollect how i became friends with my bestie even after 10-20 years when i store the chat elsewhere like my email. Every time i needn’t scroll a million times to see our first ever messages. Sometimes i even delete my chats with them by mistake and lose so many of my memories. Please introduce the chat backup feature or chat export feature. This would be a great advantage and am pretty sure millions of people will agree with me. Thank you 

Cheers!"
126,5,False,2020-09-03 16:03:02,kaafichill,New Instagram UI,"Hi Team,
I am a very active user on Instagram running my personal and business accounts there. Today suddenly while surfing on my personal account everything was okay and just in the next minute my explore button was shifted on the top right and the reels button was replaced with the explore button below. It’s very inconvenient since I do not have a habit of it plus I am not a huge fan of watching reels that I would want a separate button for the same. 
I would request you please change it and make it go back to normal because this new change is not required and highly uncomfortable. 
Thank you!"
127,5,False,2020-10-01 06:01:37,Sampink1234,Account being compromised.,"I’ve been blocked from liking or commenting on other’s posts saying my account has been compromised to an organisation for getting more followers. My account is private and has only 600 followers. 
And I’ve been unable to use Instagram at its full potential. I tried to raise a concern about this but nothing works. I haven’t violated any community guidelines and this is extremely annoying. 
I mean this is common sense ! Before taking actions aren’t you supposed to see what the activity of that account has been in the past or that it’s private and has reasonable followers ? 

Extremely disappointed !"
128,4,False,2021-09-03 11:05:25,zamato user,Please remove iOS update,I liked the app but there is one problem that is the iOS update because I am using a old version apple phone the main problem is I don’t have enough space to download the IOS update now I am not able to download the app please remove iOS version at the beginning my one of my friend told to download the Instagram app which will be very funny and interesting I download which was nice and interesting and I found out that my friends are there in Instagram  and also my family I would do video calls voice calls and chatting on Instagram only that was very funny but now I think so you will sort out this problem please remove iOS update
129,1,False,2021-07-14 15:55:58,Vimarsh Bhatt,Account got hacked and finally disabled,"I have had a horrible experience on Instagram over a past month. My account has been facing hacking, unknown logins and logouts. My email has been misused somehow. Hackers from some part of the world are kind of hacking the account.

Issue : Instagram account disabled without any reason

I have always followed the Instagram guidelines and have never breached any of them. My account has been automatically disabled without any particular reason. I have mailed Instagram but haven’t received any help yet. I seriously need some critical help.

It would be really sad if my account remains disabled throughout.  I want my instagram with all my posts and history back as soon as possible. It’s a humble request to Instagram to help me out. 

Also, my account was hacked on 13 June 2021. I did change my password and email id as well as added two step verification after that event. To describe further, my profile picture and name was changed to someone called ""Patricia"" and I could see messages of Patricia in my chat box. And on 28 June, my Instagram got disabled automatically.

I am expecting Instagram’s support. Have been asking fir help through emails but no response. Which is why I am writing out here. 

Hoping to get back my account :("
130,5,False,2020-08-15 22:32:05,prime1234567,Action blocked,I am using Instagram since past 10 years. From last 2 months i am facing action blocked for almost 7 days which blockes me from commenting liking and posting things on Instagram and the worst thing is i am getting blocked due to a policy which says that i was sharing my Instagram password with a app wich help me to get more likes and comments but how it is possible because my Instagram account have two factor authentication which means I can’t open my account on any other platform other than Instagram app. Please look into my matter instagram team otherwise forcefully i have to delete my account.
131,5,False,2019-07-28 08:15:55,spectacularsuj,Bring back the deleted meme accounts,"I have been using instagram for about 6 years and the one thing that made me really happy was the memes on this app, but Instagram decided to simply delete those pages that made millions of people happy, made them laugh, made them relate, etc. Why? Because they posted ads sometimes? Why doesn’t instagram delete all those horoscope telling pages who post several ads everyday? Why did instagram target meme pages? So many people lost years of their work and their hobbies, all because of this useless decision that didn’t benefit a single user. Do something about this."
132,1,False,2020-04-14 20:13:16,jatin chomal,Account deleted Because reported by unknown person,To the facebook and instagram handlers its The worst feeling to loose a 5 year old social media account which is just used for maintaining a good photograph feed and and also a 7 year old facebook account to stay connected to all my friends but certainly some unknown person who has a grudge  on me makes a fake account on my name and keeps it for 6 months without my noticing and reports me and both of my account gets deleted for no reason but just violating the guidlines which i never did. There is no way i can recover it and i am totally helpess because of you and i feel like i should suicide  just because the other person might use my fake account to follow my friends and share my semsitive pictures that are not to be spreaded  and this is just because of you # facebook #instagram  you got me into trouble.
133,4,False,2020-08-31 15:48:23,baby.a.m.,Shadowban,"I am a very frequent user of instagram. i’ve been using it since the last 3-4 years. last week i got a notification saying that i have associated with third party apps and websites to increase my followers, which i have NOT. this ban started last week, preventing me from liking, commenting, following, unfollowing on my account. they also said that my account has been compromised and i had to change my password 4 times this past week. this ban started again yesterday and will last for the whole week until 6th September 2020. i have never violated the community guidelines or associated with third party apps for followers. this is very frustrating please fix this bug."
134,1,False,2021-11-09 18:57:36,Faizypatel,Not opening,"I was about to update the latest version of insta..and when i open it just throw me out... it’s not working. I delete it redownload it..but still it’s not working...I request u to just see what problem it is..i give it 5 star when it start working...Thank you..I know u will not disappoint me..

Edit: Worst worst!!!......what a worst app! Can’t even counter fake, hateful post and comment regarding issue....just worst app like whatapp and facebook!! ( Data thief app (meta) )!!

Edit:🤦🏻‍♂️Since I didn’t get any response from insta...your app has many hatred post page you can’t even take them out and if we report it will not go against your community guidelines...first of all what a rubbish guidelines.... that post  spread fake news and you can’t remove that is why they have no fear to post that hate stuff in it....it’s last hope that you will see on this issue!!!!🙏"
135,4,False,2020-10-31 16:51:33,Gayatri Mada,Action Blocked Pop-Up,"Dear Instagram,
I have been using Instagram ever since it first came out and i would like to bring to you a concern regarding any action i try to perform on Instagram. Every time i try to like, comment or post a picture, a pop-up comes up and tells me that i have shared my account with a service that will help get me more followers and likes, which I haven’t done. I have reported this problem the moment it started and still haven’t gotten any response. I’ve been blocked from liking, commenting and posting since 3-4 days and still have to wait for 3 more days for my block to be disabled. Please rectify this issue before you start losing users.
Thank you."
136,2,False,2020-01-16 12:56:04,ek190301,Add to my story option is missing and not able to connect to facebook,"Hi...i have been using insta for almost an year...in my previous sansung phone it was working just fine but when changed my phone to  iphone11promax ,the add to my story option disappeared except for igtv videos....only those videos showed this option...while posts from open accounts such as netflix,meme pages etc..and all other pages like these does not show this option....also i am not able to connect my Instagram to Facebook...when i go into settings and click on Connect to facebook option and select yes...nothing happens and when i click again...the same popup shows and still the situation remains the same
I hope u will fix these 2 problems asap...
Thank you"
137,5,False,2019-04-12 20:06:20,maryxxmeow,Provide Option To Delete A Pic After Uploading Multiple Pics In Single Post. PLEASE !,"Instagram Is Very Good !! I Enjoy Using This App !! But There Is One Thing Lacking . Please Provide an Option To Delete A Particular Pic After uploading Multiple pics in a single post . I don’t want to delete them all 😭 . At the same time i want to delete one of the pic i uploaded in batch . Please help ! This option will be helpful . I Can’t Delete it and post it again cause its my birthday post ! It was uploaded on my birthdate . The date will get changed everything will get messed up !! Please try to provide this option to users too . 
Hope for positive response ! 
Thankyou ."
